CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
6188           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,5156,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,84,0,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,11/9/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6189           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2229,0,0,0,0,0,0,0,0,0,.F.,0,3/9/2023,3/9/2023,2,0,0,89,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
619            ,FLOR CROCHET x 1                        ,                                        ,                                        ,MODA FLOR PAPEL               ,0000000001,     ,.F.,.F.,0000000000,0,264,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,922,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6190           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,1108,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,69,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6191           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,6234,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,91,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6195           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,1771,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,82,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6197           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2835,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,95,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
620            ,MADERA ESPIRITU SANTO                   ,                                        ,                                        ,MADERA                        ,0000000001,     ,.F.,.F.,0000000000,0,256,0,0,0,0,0,0,0,0,0,.F.,0,29/05/2023,29/05/2023,2,0,0,1000,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6205           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,1556,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,53,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6206           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,6234,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,94,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
621            ,CINTA GENOVA                            ,                                        ,                                        ,CINTAS                        ,0000000001,     ,.F.,.F.,0000000000,0,1310,0,0,0,0,0,0,0,0,0,.F.,0,29/10/2020,29/10/2020,2,0,0,"983,4",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/10/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6211           ,CADENA ALUMINIO                         ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2588,0,0,0,0,0,0,0,0,0,.F.,0,10/12/2021,10/12/2021,2,0,0,50,10,100,1,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,10/12/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6212           ,CADENA ALUMINIO                         ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2733,0,0,0,0,0,0,0,0,0,.F.,0,21/02/2023,21/02/2023,2,0,0,80,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/02/2023,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6215           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2078,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,81,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6216           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,2686,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,81,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,12/4/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
6219           ,CADENA Moda                             ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,6438,0,0,0,0,0,0,0,0,0,.F.,0,12/4/2018,12/4/2018,2,0,0,79,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,11/9/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
622            ,CADENA X m                              ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,1363,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,996,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
623            ,MOSQUETON LABRADO gde                   ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,266,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,719,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
624            ,CORDON CON BRILLO                       ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,630,0,0,0,0,0,0,0,0,0,.F.,0,10/12/2020,10/12/2020,2,0,0,"945,84",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,10/12/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
625            ,CAUCHO CORDON GRUESO                    ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,90,0,0,0,0,0,0,0,0,0,.F.,0,22/10/2020,22/10/2020,2,0,0,"990,6",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,10/12/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
626            ,DIENTE NACAR                            ,                                        ,                                        ,PIEDRAS NATURALES             ,0000000001,     ,.F.,.F.,0000000000,0,141,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,976,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
627            ,CINTA TROQUELADA FLORAL                 ,                                        ,                                        ,CINTAS                        ,0000000001,     ,.F.,.F.,0000000000,0,840,0,0,0,0,0,0,0,0,0,.F.,0,27/01/2022,27/01/2022,2,0,0,"980,5",2,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,27/01/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
